AP_RNTLS,INS_ANCIL_RNTLS,EARNED_PTS,D_RNTLS,NUM_1D_RNTLS,NUM_2D_RNTLS,NUM_3D_RNTLS,NUM_4D_RNTLS,NUM_5D_RNTLS,NUM_GT5D_RNTLS,REVENUE,Religious.Contributor,Religious.Magazine,RevenuePerDay,STATE.ABBREVIATION,Special.Foods.Buyer,Sports.Magazine.Male,Upscale.Merch.Buyer,NUM_RENTALS,News.and.finance,Num_Adults.in.LU,NumberOfDays,OAP_RNTLS,OCCUPATION.GROUP.V2,Opportunity.seeker,Political.Contributor,HTZ_ZIP,Health.Contributor,ID_RNTLS,LENGTH.OF.RESIDENCE,MAIL.RESPONDER,MARITAL.STATUS,Male.Merch.Buyer,CHILDREN..AGE.0.18.VERSION.3,COMBINED.AGE,CURRENT_TIER,Crafts.Hobby.Buyer,Culinary.Magazine,D.I.Yers,DWELLING.TYPE,DWELLING.UNIT.SIZE,EDUCATION.MODEL,EMAIL_OPTIN,EST.HOUSEHOLD.INCOME.V5,Family.Magazine,Female.Merch.buyer,Female.Orient.Magazine,GENDER,GPR_ENROLL_DATE,Gardening.Buyer,Gardening.Magazinr,General.Contributor,General.Merch.buyer,Gifts.and.Gadgets.Buyer,HTZ_CITY,HTZ_CUSTID,HTZ_STATE,NONINS_ANCIL_RNTLS,fitness.magazine,clu#
9,0,371,1,1,0,7,1,0,8,932.72,1,1,0.55784689,MA,1,1,0,9,1,3,1672,0,3,1,1,2420,1,8,10,U,U,1,1Y,44,RG,1,1,1,S,A,3,N,H,1,1,1,F,11-12-12,1,1,1,1,1,LEXINGTON,204329654,MA,0,1,1
3,0,0,1,2,0,1,0,0,1,168.22,1,1,0.032817011,TX,1,1,0,3,3,2,5126,0,3,1,2,773777656,1,2,13,M,M,1,1Y,28,RG,1,1,1,S,A,3,Y,F,1,2,1,M,28-06-03,1,1,1,1,1,TOMBALL,204329655,TX,0,2,2
50,0,0,54,16,18,12,4,0,38,8385.48,1,1,1.368164464,NC,1,1,0,54,1,3,6129,3,1,1,1,27614832237,1,0,17,Y,M,1,5N,53,FG,1,1,1,S,A,4,Y,L,1,1,1,M,28-09-00,1,1,1,1,1,RALEIGH,204329656,NC,0,2,2
1,0,0,1,0,0,0,0,0,1,454.6,1,1,0.084702813,LA,1,1,0,1,1,2,5367,0,3,1,1,70130342091,1,0,10,U,U,1,5N,79,RG,1,1,1,A,G,4,N,L,1,1,1,M,30-10-02,1,1,1,1,1,NEW ORLEANS,204329677,LA,0,1,2
1,0,0,1,1,0,0,0,0,0,144.39,1,1,0.022427773,CA,1,1,0,1,1,3,6438,0,2,1,1,92029745303,1,0,16,M,M,1,5Y,45,FG,1,1,1,S,A,3,Y,K,2,1,1,M,24-11-99,1,1,1,2,1,ESCONDIDO,204329680,CA,0,2,2
2,0,0,1,0,0,0,0,0,2,309.68,1,1,0.041131624,CA,1,1,0,2,1,3,7529,0,1,1,1,90402313733,1,1,34,M,M,1,5U,63,RG,1,1,1,S,A,4,Y,H,3,2,2,M,28-11-96,1,1,1,2,1,SANTA MONICA,204329682,CA,0,3,2
0,0,0,0,0,0,0,0,0,1,271.25,1,1,0.122405235,FL,1,1,0,1,1,2,2216,0,1,1,1,32507,1,1,7,M,M,1,5N,59,RG,1,1,1,S,A,3,Y,F,2,1,1,M,16-06-11,1,1,1,2,1,PENSACOLA,204329683,FL,0,1,2
7,0,70,1,3,3,2,1,0,6,864.69,1,1,0.201277933,NJ,1,1,0,9,1,2,4296,0,1,2,1,7040233542,1,8,14,M,U,1,5Y,48,RG,1,1,1,S,A,4,Y,J,1,1,1,F,05-10-05,1,1,1,1,1,MAPLEWOOD,204329695,NJ,0,2,2
2,0,0,1,0,0,0,1,1,2,376.55,1,1,0.053609055,CA,2,2,0,2,1,3,7024,0,9,1,1,94596616470,2,1,34,M,M,1,5N,69,RG,1,1,1,S,A,4,N,E,1,1,1,M,17-04-98,1,1,1,1,1,WALNUT CREEK,204329697,CA,0,1,2
2,3,0,2,0,2,0,0,0,3,734.69,1,1,0.108457337,CA,1,1,0,3,1,3,6774,1,3,1,1,91902242978,1,1,39,Y,U,1,5U,76,RG,1,1,1,S,A,4,,E,1,1,1,F,23-12-98,1,1,1,1,1,BONITA,204329706,CA,0,1,2
4,0,275,4,0,0,3,0,0,4,1162.93,1,1,0.12384771,NC,1,1,0,4,2,2,9390,0,1,1,1,28210,1,0,29,M,M,1,5N,63,RG,1,1,1,S,A,3,Y,J,2,1,1,M,25-10-91,1,1,1,2,2,CHARLOTTE,204329710,NC,0,2,1
48,3,11887,53,3,3,20,21,4,55,12827.4408,1,1,4.047788198,AR,1,1,0,58,1,2,3169,4,1,1,1,72730301771,1,5,28,Y,M,1,1Y,54,FG,1,1,1,S,A,3,N,E,1,1,1,M,05-11-08,1,1,1,2,1,FARMINGTON,204329720,AR,0,1,4
2,2,1414,1,0,1,1,0,0,2,622.28,1,1,0.161254211,CA,1,5,0,2,1,4,3859,0,3,1,2,94022262838,3,1,15,M,M,1,1Y,55,PL,1,1,1,S,A,4,Y,L,2,1,2,M,16-12-06,1,1,1,3,1,LOS ALTOS HILLS,204329727,CA,0,4,3
18,0,1733,14,10,3,3,3,0,9,1757.83,1,1,0.192322757,OH,1,1,0,19,1,1,9140,1,1,1,1,44139,1,5,6,U,M,1,5U,60,FG,1,1,1,S,A,4,Y,L,1,1,1,M,01-07-92,1,1,1,1,1,SOLON,204329735,OH,0,1,3
31,1,2135,3,8,13,6,3,0,24,3662.2376,1,1,1.132767584,MN,1,1,0,32,1,2,3233,0,2,1,1,55443,1,29,6,U,M,1,5U,33,FG,1,1,1,S,A,4,N,G,1,1,1,M,02-09-08,1,1,1,1,1,BROOKLYN PARK,204329748,MN,0,1,3
2,0,275,0,1,0,0,0,0,1,235.38,1,1,0.096943987,CA,1,1,0,2,1,2,2428,0,6,1,1,93906,1,2,5,Y,M,1,5U,41,RG,1,1,1,S,A,3,N,G,1,1,1,M,16-11-10,1,1,1,1,1,SALINAS,204329749,CA,0,1,1
19,2,2920,53,12,11,14,5,0,41,3481.12,1,1,1.429031199,RI,1,1,0,53,1,1,2436,34,8,1,1,2903,1,0,0,U,S,1,5N,22,PC,1,1,1,A,I,1,Y,A,1,1,1,M,08-11-10,1,1,1,1,1,PROVIDENCE,204329752,RI,0,1,3
3,0,750,3,1,0,1,0,1,2,791.91,1,1,0.239609682,VA,1,1,0,3,1,2,3305,0,9,1,1,22554450811,1,0,13,U,M,1,1Y,64,RG,1,1,1,S,A,1,Y,F,1,1,1,M,22-06-08,1,1,1,1,1,STAFFORD,204329754,VA,0,1,1
10,0,1460,7,0,1,6,1,0,10,2282.72,1,1,5.853128205,CT,1,1,0,10,1,2,390,0,3,1,1,6854,1,3,9,Y,M,1,5N,55,PL,1,1,1,S,A,4,,L,1,1,1,M,15-06-16,1,1,1,1,1,NORWALK,204329763,CT,0,1,3
3,0,386,3,0,0,0,0,1,3,622.99,1,1,0.377341005,FL,1,1,0,3,1,1,1651,0,1,1,1,32163,1,0,1,M,M,1,5N,62,RG,1,1,1,S,A,4,Y,G,2,1,1,F,01-01-13,1,1,1,2,1,THE VILLAGES,204329766,FL,0,1,1
2,0,275,2,0,0,1,0,0,2,318.09,1,1,0.050362571,VA,1,1,0,2,1,5,6316,0,1,1,1,22801,1,0,2,U,U,1,5U,67,RG,1,1,1,S,A,4,N,L,1,1,1,M,25-03-00,1,1,1,1,1,HARRISONBURG,204329780,VA,0,1,1
8,0,1505,11,5,3,2,0,0,11,2473.29,1,1,1.151438547,MA,1,1,0,16,1,2,2148,8,3,1,1,1545,1,5,2,U,M,1,5Y,42,RG,1,1,1,S,A,4,Y,I,1,1,1,F,23-08-11,1,1,1,1,1,SHREWSBURY,204329781,MA,0,1,3
1,0,0,0,0,1,0,0,0,1,104.9,1,1,0.037612047,TX,1,1,0,1,1,3,2789,0,1,1,1,78681237956,1,1,9,U,M,1,5U,57,RG,1,1,1,S,A,4,N,H,1,1,1,M,20-11-09,1,1,1,1,1,ROUND ROCK,204329782,TX,0,1,2
1,0,0,1,0,0,0,0,0,1,242.2,1,1,0.088136827,NM,1,1,0,1,1,1,2748,0,9,1,1,875062107,1,0,11,U,U,1,5N,81,RG,1,1,1,S,A,1,N,G,1,1,1,F,31-12-09,1,1,1,1,1,SANTA FE,204329783,NM,0,1,2
1,6,250,26,1,2,10,3,0,25,2502.35,1,1,2.392304015,CA,1,1,0,26,1,3,1046,25,4,1,1,94124285505,1,0,10,Y,U,1,1Y,43,FG,1,1,1,A,E,2,Y,A,1,1,1,F,29-08-14,1,1,1,1,1,SAN FRANCISCO,204329792,CA,0,1,1
89,1,22450,91,46,34,13,5,2,55,10529.49,1,1,2.961881857,IL,1,1,0,101,1,2,3555,0,8,1,1,60443304538,1,10,9,Y,M,1,5Y,49,PC,1,1,1,S,A,2,Y,F,1,1,1,M,16-10-07,1,1,1,1,1,MATTESON,204329795,IL,0,1,5
2,0,0,1,0,1,1,0,0,2,236.57,1,1,0.114395551,GA,1,1,0,2,1,2,2068,0,1,1,1,31216,1,1,6,U,M,1,5Y,35,RG,1,1,1,S,A,3,Y,G,1,1,1,M,11-11-11,1,1,1,1,1,MACON,204329800,GA,0,1,2
1,0,0,1,0,0,0,0,1,1,200.75,1,1,0.042730949,MO,1,1,0,1,1,2,4698,0,2,1,2,65737,1,0,6,M,M,1,5N,69,RG,1,1,1,S,A,3,Y,F,2,1,1,M,29-08-04,1,1,1,1,1,BRANSON WEST,204329805,MO,0,1,2
1,1,258,2,0,0,0,1,0,2,525.92,1,1,0.239163256,CA,1,1,0,2,4,1,2199,1,1,1,1,94121,1,0,6,M,U,1,5N,58,RG,1,1,1,A,F,4,Y,B,1,1,1,M,03-07-11,1,1,1,1,2,SAN FRANCISCO,204329806,CA,0,1,1
20,1,3343,23,9,4,2,5,2,14,4649.96,1,1,0.741147593,NC,1,1,0,23,1,1,6274,2,6,1,1,28277,1,0,1,U,M,1,5U,26,FG,1,1,1,S,A,1,Y,L,1,1,1,M,06-05-00,1,1,1,1,1,CHARLOTTE,204329824,NC,0,1,3
7,0,1911,7,1,3,3,3,0,10,1401.82,1,1,0.70055972,OH,1,1,0,11,1,3,2001,4,1,1,1,45750,1,4,9,M,M,1,1Y,47,RG,3,1,4,S,A,4,Y,L,2,2,1,M,17-01-12,1,2,1,2,2,MARIETTA,204329827,OH,0,3,3
6,0,0,7,1,4,2,0,0,6,916.04,1,1,0.13719335,IN,1,1,0,7,1,3,6677,0,6,1,1,46507,1,0,6,M,M,1,5U,50,RG,1,1,1,S,A,3,Y,F,2,1,1,M,30-03-99,1,1,1,1,1,BRISTOL,204329847,IN,0,2,2
0,0,0,1,0,0,1,0,0,1,194.96,1,1,0.025283361,NE,1,1,0,1,1,2,7711,0,2,1,1,68136300919,1,0,14,U,U,1,5U,34,RG,1,1,1,S,A,2,N,H,1,1,1,M,30-05-96,1,1,1,1,1,OMAHA,204329849,NE,0,1,2
0,0,0,1,0,1,0,0,0,1,134,1,1,0.017217011,NM,1,1,0,1,1,1,7783,1,2,1,1,87544274074,1,0,22,M,M,1,5N,58,RG,1,1,1,S,A,2,Y,K,1,1,1,M,19-03-96,1,1,1,2,1,LOS ALAMOS,204329856,NM,0,2,2
0,4,1427,4,0,1,1,0,0,4,1065.72,1,1,0.63511323,VA,1,1,0,4,1,2,1678,4,8,1,1,239234221,1,0,9,U,U,1,5N,57,RG,1,1,1,S,A,2,Y,C,1,1,1,F,05-12-12,1,1,1,1,1,CHARLOTTE COURT HOUSE,204329876,VA,0,1,3
1,0,779,5,0,0,0,2,0,5,918.01,1,1,0.426188487,NC,1,1,0,5,1,2,2154,4,2,1,1,27545,1,0,3,U,M,1,5U,32,RG,1,1,1,S,A,3,Y,H,1,1,1,M,17-08-11,1,1,1,1,1,KNIGHTDALE,204329879,NC,0,1,1
3,0,0,5,2,0,3,0,0,3,507.97,1,1,0.056940926,NC,1,2,0,5,1,2,8921,2,9,1,1,280278803,1,0,25,M,M,1,5N,67,RG,1,1,1,S,A,2,Y,F,1,1,1,M,05-02-93,1,1,1,2,1,CONCORD,204329887,NC,0,4,2
40,23,3097,18,22,11,5,2,0,18,3535.86,1,1,0.379791622,SC,1,1,0,40,1,2,9310,0,3,1,1,29708,1,22,2,U,M,1,5U,56,FG,1,1,1,S,A,3,Y,F,1,1,1,M,13-01-92,1,1,1,1,1,TEGA CAY,204329889,SC,0,1,3
12,0,275,12,8,3,0,1,0,4,1470.61,2,1,0.22221366,IN,1,1,0,12,3,5,6618,0,3,1,1,46321270628,2,0,28,M,M,1,5N,62,FG,1,1,1,S,A,1,Y,K,3,1,1,M,28-05-99,1,1,1,1,1,MUNSTER,204329909,IN,0,2,1
1,0,106,21,19,2,1,0,0,3,657.73,1,1,0.545834025,AR,1,1,0,22,1,2,1205,0,1,1,1,72120,1,1,5,U,M,1,5Y,46,FG,1,1,1,S,A,2,N,F,1,1,1,M,23-03-14,1,1,1,1,1,SHERWOOD,204329918,AR,0,1,1
3,1,3338,15,0,2,4,3,3,16,2941.31,1,1,0.774640506,VA,1,1,0,16,1,2,3797,11,8,1,1,20109332844,1,1,21,U,U,1,1Y,53,RG,1,1,1,S,A,2,Y,H,1,1,1,F,16-02-07,1,1,1,1,1,MANASSAS,204329919,VA,0,1,3
39,0,7348,40,6,15,12,8,0,35,5367.79,1,1,2.662594246,TX,1,1,0,41,1,1,2016,2,1,1,1,76051,1,1,9,M,M,1,1Y,40,PC,1,1,1,S,A,4,Y,G,1,1,1,F,02-01-12,1,1,1,1,2,GRAPEVINE,204329923,TX,0,2,4
2,0,250,0,0,1,2,0,0,3,234.05,1,1,0.038936949,GA,1,1,0,3,1,7,6011,1,1,1,1,30331630400,1,3,14,M,M,1,5N,63,RG,1,1,1,S,A,3,Y,H,1,2,1,M,24-01-01,1,1,1,2,2,ATLANTA,204329924,GA,0,2,1
3,0,320,0,1,2,0,0,0,2,203,1,1,0.059952747,OH,1,1,0,3,1,2,3386,0,1,1,1,43062965947,1,3,12,U,M,1,5U,41,RG,1,1,1,S,A,2,N,G,1,1,1,M,02-04-08,1,1,1,1,1,PATASKALA,204329933,OH,0,1,1
1,0,167,1,0,0,1,0,0,1,102.94,1,1,0.040768317,NE,1,1,0,1,1,1,2525,0,8,1,1,68111443004,1,0,9,M,U,1,5N,62,RG,1,1,1,S,A,2,Y,A,1,1,1,F,11-08-10,1,1,1,1,1,OMAHA,204329937,NE,0,2,1
39,0,634,37,1,4,15,26,0,56,7113.14,1,1,1.881285374,CA,1,1,0,57,1,2,3781,17,2,1,1,91362531579,1,20,9,Y,M,1,5Y,43,FG,1,1,1,S,A,2,Y,K,1,1,1,M,04-03-07,1,1,1,2,1,THOUSAND OAKS,204329938,CA,0,1,1
3,0,576,3,1,0,0,2,0,2,260.77,1,1,0.059238982,MN,1,1,0,3,1,3,4402,0,1,1,1,55033,1,0,11,Y,M,1,5N,55,RG,1,1,1,S,A,2,N,K,1,1,1,M,21-06-05,1,1,1,1,1,HASTINGS,204329946,MN,0,1,1
5,0,373,3,2,2,0,1,0,3,168.39,1,1,0.033134593,GA,1,1,0,5,1,3,5082,0,1,1,1,30041,1,2,3,M,M,1,1Y,47,PC,1,1,1,S,A,4,Y,H,1,1,1,M,11-08-03,1,1,1,2,2,CUMMING,204329947,GA,0,1,1
8,0,3482,3,1,0,2,1,1,7,7836.7,1,1,0.935278673,IL,1,1,0,8,1,3,8379,0,1,1,1,60022173695,1,5,11,Y,M,1,5Y,49,PC,1,1,1,S,A,3,,L,1,1,1,M,01-08-94,1,1,1,1,1,GLENCOE,204329951,IL,0,2,3
4,1,275,5,0,1,0,1,1,5,3710.645,1,1,0.54209569,PA,1,1,0,5,2,2,6845,0,1,1,1,15044,1,0,12,M,M,1,1Y,47,RG,1,1,1,S,A,4,Y,H,1,1,1,M,13-10-98,1,1,1,2,2,GIBSONIA,204329953,PA,0,1,1
37,0,2354,42,13,13,6,5,2,31,3300.89,1,1,0.602022615,KS,1,1,0,44,1,1,5483,7,1,1,1,66062504457,1,2,8,U,M,1,5Y,45,FG,1,1,1,S,A,4,Y,J,1,1,1,M,06-07-02,1,1,1,1,1,OLATHE,204329964,KS,0,1,3
107,0,18796,20,12,4,17,67,4,101,15047.808,1,1,3.359635633,NC,1,1,0,113,1,4,4479,3,1,1,1,27834761310,1,93,8,Y,M,1,5N,53,PC,1,1,1,S,A,3,Y,H,2,1,1,M,05-04-05,1,1,1,1,1,GREENVILLE,204329967,NC,0,1,5
12,0,0,1,1,3,3,1,1,12,2090.5812,1,1,0.953732299,MI,1,1,0,13,1,2,2192,1,8,1,1,48842,1,12,11,M,U,1,5Y,46,RG,1,1,1,S,A,4,N,E,1,1,1,F,10-07-11,1,1,1,2,1,HOLT,204329978,MI,0,1,2
5,0,275,5,1,0,0,0,2,4,990.47,1,1,0.397938931,MN,1,1,0,5,1,2,2489,0,1,1,1,55345564861,1,0,6,U,M,1,1Y,40,RG,1,1,1,S,A,2,Y,C,1,1,1,M,16-09-10,1,1,1,1,1,MINNETONKA,204329988,MN,0,1,1
1,0,0,0,0,0,1,0,0,1,172,1,1,0.092572659,GA,1,1,0,1,2,7,1858,0,9,1,1,30180,2,1,7,M,U,1,5N,69,RG,1,1,1,S,A,4,Y,J,1,1,1,M,08-06-12,1,1,1,1,1,VILLA RICA,204329990,GA,0,1,2
2,0,2233,8,0,0,2,1,1,9,965.56,1,1,0.153849586,CO,1,1,0,9,1,2,6276,7,9,1,3,804988002,1,1,4,M,M,1,5N,65,RG,1,1,1,S,A,4,Y,E,4,3,1,M,04-05-00,1,1,1,1,2,SILVERTHORNE,204329998,CO,0,2,3
0,0,0,1,0,0,1,0,0,1,145.9,1,1,0.043422619,KY,1,1,0,1,1,2,3360,1,1,1,1,41048,2,0,8,Y,M,1,5Y,33,RG,1,1,1,S,A,4,Y,L,1,1,1,M,28-04-08,1,1,1,1,1,HEBRON,204330003,KY,0,2,2
38,1,4665,34,29,11,0,3,0,17,3917.53,1,1,0.973299379,AZ,1,1,0,46,1,1,4025,4,8,1,1,85255,1,12,3,U,M,1,1Y,39,PC,1,1,1,S,A,2,Y,L,1,1,1,F,03-07-06,1,1,1,1,1,SCOTTSDALE,204330005,AZ,0,1,4
0,1,0,0,0,1,0,0,0,1,181.28,1,1,0.052242075,AL,1,1,0,1,1,1,3470,0,6,1,1,35758762700,1,1,10,U,M,1,5N,59,RG,1,1,1,S,A,3,Y,D,1,1,1,M,09-01-08,1,1,1,1,1,MADISON,204330007,AL,0,1,2
33,1,3162,3,2,4,2,23,1,33,4106.14,1,1,0.688487592,GA,1,1,0,35,1,3,5964,2,1,1,1,30047760775,1,32,18,M,U,1,5N,51,RG,1,1,1,S,A,3,N,F,1,1,2,M,12-03-01,1,1,1,1,1,LILBURN,204330021,GA,0,2,3
0,0,0,1,0,0,0,1,0,1,151.3,1,1,0.060495802,GA,1,1,0,1,1,1,2501,1,3,1,1,30168,1,0,16,U,M,1,1Y,36,RG,1,1,1,S,A,3,Y,E,1,1,1,F,04-09-10,1,1,1,1,1,AUSTELL,204330024,GA,0,1,2
1,0,317,1,0,0,0,0,0,1,221.95,1,1,0.052198965,NY,1,1,0,1,1,4,4252,0,9,1,1,11561480424,1,0,13,M,U,1,1Y,75,RG,1,1,1,S,A,4,Y,H,1,1,1,M,18-11-05,1,1,1,1,1,LIDO BEACH,204330044,NY,0,2,1
19,0,31626,21,0,0,1,5,0,21,26719.78,1,1,3.993391122,CA,1,1,0,21,1,5,6691,2,2,1,1,94506585171,1,0,25,Y,M,1,5N,60,PC,1,1,1,S,A,3,N,K,1,1,1,M,16-03-99,1,1,1,1,1,DANVILLE,204330083,CA,0,2,5
3,0,481,0,0,0,1,0,0,3,526,1,1,0.246832473,TN,1,1,0,3,1,2,2131,0,6,1,1,37129,1,3,2,U,U,1,5U,47,RG,1,1,1,S,A,2,Y,D,1,1,1,M,09-09-11,1,1,1,1,1,MURFREESBORO,204330084,TN,0,1,1
4,4,0,2,0,1,1,1,0,4,3092.6,1,1,0.789734423,TX,1,1,0,4,1,1,3916,0,6,1,1,79912,1,2,1,U,M,1,5Y,34,RG,1,1,1,S,A,2,Y,A,1,1,1,M,20-10-06,1,1,1,1,1,EL PASO,204330099,TX,0,1,2
1,1,1508,3,1,0,0,0,0,3,2144.9344,1,1,0.860382832,IN,1,1,0,4,1,2,2493,2,1,1,1,46410,1,1,3,U,U,1,5Y,57,RG,1,1,1,S,A,3,Y,C,1,1,1,M,12-09-10,1,1,1,1,1,MERRILLVILLE,204330106,IN,0,1,3
1,1,275,0,0,0,0,0,0,1,426.71,1,1,0.174881148,CA,1,1,0,1,1,3,2440,0,3,1,1,94598,1,1,25,Y,M,1,5N,53,RG,1,1,1,S,A,3,Y,L,1,1,1,M,04-11-10,1,1,1,1,1,WALNUT CREEK,204330115,CA,0,1,1
12,0,3387,12,1,2,3,2,0,11,2464.49,1,1,0.394887037,VT,1,1,0,12,1,2,6241,0,1,1,1,5452435611,1,0,17,M,M,1,1Y,52,FG,1,1,1,S,A,2,Y,F,1,1,1,M,08-06-00,1,1,1,1,1,ESSEX JUNCTION,204330127,VT,0,1,3
2,0,0,1,0,2,0,0,0,2,190.8,1,1,0.032604238,MN,1,3,0,2,1,4,5852,0,3,2,1,55391,1,1,12,M,M,1,5Y,44,RG,1,1,1,S,A,4,Y,J,1,1,1,M,02-07-01,1,1,1,1,1,WAYZATA,204330134,MN,0,5,2
4,1,388,1,0,4,0,0,1,5,710.59,1,1,0.306288793,TX,1,1,0,5,1,3,2320,0,4,1,1,75088,1,4,3,U,M,1,5Y,29,RG,1,1,1,S,A,3,N,H,1,1,1,F,04-03-11,1,1,1,1,1,ROWLETT,204330136,TX,0,1,1
1,0,624,2,1,0,0,1,0,1,1,1,1,0.00045977,VA,1,1,0,2,1,3,2175,1,6,1,1,23322462020,1,0,11,U,M,1,1Y,51,FG,1,1,1,S,A,1,Y,F,1,1,1,M,27-07-11,1,1,1,1,1,CHESAPEAKE,204330137,VA,0,1,1
3,0,0,3,0,2,0,1,0,3,241,1,1,0.023330106,AZ,2,2,3,3,1,2,10330,0,1,3,2,85262500219,1,0,20,M,M,2,5N,76,RG,1,1,1,S,A,3,Y,B,5,4,1,M,29-03-89,1,1,1,4,4,SCOTTSDALE,204330148,AZ,0,1,2
10,1,275,15,5,7,6,2,0,19,4091.81,2,1,0.611082736,TX,1,1,0,24,2,3,6696,13,9,1,1,77019341111,2,9,35,M,M,1,5N,72,FG,1,1,1,S,A,3,Y,F,2,2,1,M,11-03-99,1,1,1,1,1,HOUSTON,204330150,TX,0,2,1
2,1,1226,1,3,0,0,0,0,0,299.99,1,1,0.043736696,OH,1,1,0,3,1,5,6859,0,1,1,1,44691520641,1,2,11,Y,M,1,1Y,56,RG,1,1,1,S,A,5,Y,H,1,1,1,M,29-09-98,1,1,1,1,1,WOOSTER,204330153,OH,0,2,3
7,0,275,7,3,2,1,0,0,4,547.11,1,1,0.09265199,FL,1,1,0,7,1,2,5905,0,3,1,1,336021012,1,0,22,M,U,1,1Y,51,RG,1,1,1,S,A,2,Y,G,1,1,1,F,10-05-01,1,1,1,1,1,TAMPA,204330155,FL,0,1,1
13,11,1760,6,4,5,1,3,0,10,2895.45,1,1,2.728982092,CO,1,1,0,14,1,3,1061,0,8,1,1,80207311735,1,8,18,M,M,1,5U,52,RG,1,1,1,S,A,4,N,L,1,1,1,M,14-08-14,1,1,1,1,1,DENVER,204330166,CO,0,1,3
9,0,1675,5,1,3,2,2,0,9,967.78,1,1,0.14559651,CA,1,1,0,10,1,2,6647,0,1,1,1,93066971853,1,5,13,U,M,1,5N,57,RG,1,1,1,S,A,3,Y,L,1,1,1,M,29-04-99,1,1,1,1,1,SOMIS,204330186,CA,0,1,3
1,0,0,0,1,0,0,0,0,0,38,1,1,0.004755945,TX,1,1,0,1,1,4,7990,0,1,1,1,75402805902,1,1,11,M,M,1,5N,55,RG,1,1,1,S,A,3,N,H,1,1,1,M,25-08-95,1,1,1,1,1,GREENVILLE,204330188,TX,0,2,2
8,0,0,3,1,0,3,4,0,7,1288,1,1,0.597125637,NJ,1,1,1,8,1,3,2157,0,1,1,1,7733123309,1,5,14,M,M,2,5N,55,RG,1,1,1,S,A,4,N,L,1,1,1,M,14-08-11,1,1,1,1,1,HOLMDEL,204330191,NJ,0,1,2
1,0,0,1,0,0,0,0,0,1,157.05,1,1,0.020672634,UT,1,4,2,1,8,6,7597,0,1,5,2,84098,2,0,5,M,M,3,5N,55,RG,1,3,4,S,A,4,Y,H,5,3,1,M,21-09-96,4,2,2,5,4,PARK CITY,204330195,UT,0,10,2
12,0,275,11,0,5,8,0,0,13,923.5,1,1,0.142405551,MD,1,1,0,13,1,1,6485,0,3,1,1,20817632409,1,2,11,Y,M,1,5N,64,RG,1,1,1,S,A,2,Y,K,1,1,1,F,08-10-99,1,1,1,1,1,BETHESDA,204330198,MD,0,1,1
35,0,6084,49,16,10,9,5,2,32,5635.1358,1,1,1.414796837,CA,1,1,0,49,1,1,3983,10,5,1,1,94301,1,0,4,U,S,1,5U,37,FG,1,1,1,A,G,2,Y,L,1,1,1,M,14-08-06,1,1,1,1,1,PALO ALTO,204330212,NY,0,1,4
2,0,495,2,0,0,0,0,0,2,391.79,1,1,0.038987959,CA,1,2,1,2,1,3,10049,0,9,1,1,95991,1,0,2,M,U,2,5N,85,RG,1,1,1,S,A,1,Y,E,1,2,1,F,04-01-90,1,1,1,1,2,YUBA CITY,204330214,CA,0,3,1
0,0,0,1,0,1,0,0,0,2,1265.5692,1,1,0.328890125,FL,1,2,0,2,5,4,3848,1,9,1,1,34212,4,1,3,M,M,1,5N,79,PL,1,1,1,A,D,4,N,A,2,1,1,M,27-12-06,1,1,1,2,1,BRADENTON,204330220,FL,0,2,2
3,5,1369,5,1,0,0,0,0,6,5422.1193,1,1,2.755141921,CA,1,1,0,7,1,1,1968,0,5,1,1,94536,1,2,31,U,S,1,5N,60,FG,1,1,1,S,A,4,Y,G,1,1,1,F,19-02-12,1,1,1,1,1,FREMONT,204330224,CA,0,1,3
14,0,3242,14,1,0,1,1,0,13,3940.34,1,1,0.465981552,CA,1,1,0,14,1,3,8456,0,3,2,1,95357087005,1,0,15,M,M,1,5U,55,RG,1,1,1,S,A,3,Y,E,1,1,1,F,16-05-94,1,1,1,1,1,MODESTO,204330225,CA,0,4,3
4,0,1270,4,3,0,1,0,0,1,496.64,1,1,0.329118622,CA,1,1,0,4,1,3,1509,0,6,1,1,93611,1,0,0,U,M,1,5Y,51,RG,1,1,1,S,A,2,Y,G,1,1,1,M,23-05-13,1,1,1,1,1,CLOVIS,204330227,CA,0,1,3
1,0,0,1,0,1,1,0,0,2,297.48,1,1,0.052070716,MN,1,1,0,2,2,4,5713,0,8,1,1,553113835,1,1,7,M,M,1,1Y,50,RG,1,1,1,S,A,4,N,L,1,1,2,F,18-11-01,1,1,1,1,1,MAPLE GROVE,204330233,,0,4,2
10,0,805,10,5,5,1,0,0,6,1190.04,1,1,0.787584381,GA,1,1,0,11,1,2,1511,0,2,1,1,30342,1,1,7,U,U,1,5Y,33,RG,1,1,1,S,A,2,Y,J,1,1,1,M,21-05-13,1,1,1,1,1,ATLANTA,204330234,GA,0,1,1
12,2,2589,12,2,5,0,1,0,10,2575.2,1,1,1.339854318,CA,1,1,0,12,2,2,1922,0,3,1,1,94502,1,0,24,M,U,1,5U,68,RG,1,1,2,S,A,3,Y,E,1,1,1,F,05-04-12,1,1,1,1,1,ALAMEDA,204330235,CA,0,1,3
